,screen_name,full_text,userLocation,Lvalue,Lpredict_nb,Lpredict_svm,Lpredict_lr,Lpredict_BERT
11033,amrie81587337,kali menang kau cantik,kalimantan,5,5,5,5,5
11034,amrie81587337,vs at lapang futsal planet,kalimantan,5,3,3,3,2
11035,amrie81587337,d,kalimantan,5,3,5,3,7
11036,amrie81587337,pencok tib,kalimantan,5,3,5,3,8
11037,amrie81587337,vs uniba at planet futsal indor socer,kalimantan,5,3,3,3,0
11038,amrie81587337,kirim foto,kalimantan,5,2,2,2,2
11039,amrie81587337,kirim foto,kalimantan,5,2,2,2,2
11040,amrie81587337,kirim foto,kalimantan,5,2,2,2,2
11041,amrie81587337,bawa slow az labiar ga stres mikirnya at angkring jogja,kalimantan,5,3,3,3,3
11042,amrie81587337,new,kalimantan,5,7,7,7,7
11043,amrie81587337,model rambut,kalimantan,5,8,1,8,7
11044,amrie81587337,kirim foto,kalimantan,5,2,2,2,2
11045,txtsamarinda,sungai mahakam pasang wal,kalimantan,5,5,5,5,8
11046,txtsamarinda,waspada wal mahakam pasang ni,kalimantan,5,5,5,5,2
11047,txtsamarinda,smoga ujanya kada deras kasi buan bengkuring,kalimantan,5,5,7,5,5
11048,txtsamarinda,sc,kalimantan,5,1,1,1,1
11049,txtsamarinda,dah,kalimantan,5,3,3,3,5
11050,txtsamarinda,ingfo wal,kalimantan,5,3,3,3,3
11051,txtsamarinda,lord indie,kalimantan,5,6,3,6,1
11052,txtsamarinda,sc,kalimantan,5,1,1,1,1
11053,txtsamarinda,uye uye,kalimantan,5,3,5,3,3
11054,txtsamarinda,semesta bos centang biru,kalimantan,5,0,0,0,7
11055,txtsamarinda,lord nih resah,kalimantan,5,3,3,3,1
11056,txtsamarinda,restart modem kak,kalimantan,5,1,1,1,1
11057,txtsamarinda,txtdarihi butuh polos mint,kalimantan,5,3,3,3,7
11058,txtsamarinda,ya laku apa,kalimantan,5,1,1,1,2
11059,txtsamarinda,loakulu kenal tambang loakulu kenal lord,kalimantan,5,3,3,3,5
11060,txtsamarinda,tbl tbl tbl banget loch,kalimantan,5,3,3,1,8
11061,txtsamarinda,banjar jamak shedin,kalimantan,5,8,5,5,5
11062,txtsamarinda,plumbinq iya wal,kalimantan,5,3,3,3,3
11063,txtsamarinda,self healing,kalimantan,5,4,1,4,7
11064,txtsamarinda,plumbinq salam loakulu,kalimantan,5,5,5,5,5
11065,txtsamarinda,arditerwandha tsupari tu tengarong seberang lok,kalimantan,5,5,3,3,0
11066,txtsamarinda,malas km harat,kalimantan,5,6,6,6,7
11067,txtsamarinda,tipi mukuli amen tepi dah gas,kalimantan,5,3,3,3,2
11068,txtsamarinda,sangar kambing pembualanya pang vegan banana tempura,kalimantan,5,0,3,3,0
11069,txtsamarinda,kalo buan bengkuring abis banjir jemur kasur abis tu kasur bekas rendam,kalimantan,5,1,1,1,0
11070,txtsamarinda,admin rn,kalimantan,5,1,4,4,8
11071,txtsamarinda,bangun mu banjir,kalimantan,5,3,5,5,0
11072,txtsamarinda,samarindaupdate band,kalimantan,5,5,3,5,5
11073,txtsamarinda,bilie eilish,kalimantan,5,3,3,3,2
11074,txtsamarinda,rian,kalimantan,5,2,5,2,8
11075,txtsamarinda,pentol bola tenis,kalimantan,5,3,3,3,0
11076,txtsamarinda,shxnymonx baca wal,kalimantan,5,3,3,3,7
11077,txtsamarinda,bawa drone sembunyi,kalimantan,5,4,4,4,2
11078,txtsamarinda,baca wal kronologi,kalimantan,5,3,3,3,1
11079,txtsamarinda,ni kronologi,kalimantan,5,8,5,5,8
11080,txtsamarinda,ikam heran paklek nya ringroad ketemu sambut,kalimantan,5,3,3,2,2
11081,AndyWibowo_,mafighting mikeheckjr d ds,bali dan nusa tenggara,0,3,3,3,4
11082,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11083,AndyWibowo_,family brings hapines familytrip kintamani batur volcano sunrisehilcamp fun laugh love bal holiday,bali dan nusa tenggara,0,0,0,0,0
11084,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11085,AndyWibowo_,clear vision makes path of visible uvexglases,bali dan nusa tenggara,0,0,4,4,1
11086,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11087,AndyWibowo_,kali ride d balikpapan jalan mulus balikpapan cycling,bali dan nusa tenggara,0,5,5,5,5
11088,AndyWibowo_,traveling maret airport sepi pesawat sepi,bali dan nusa tenggara,0,3,8,8,1
11089,AndyWibowo_,training gets hard harder,bali dan nusa tenggara,0,0,3,0,1
11090,AndyWibowo_,sometime i fel strong sometime i fel weak udah,bali dan nusa tenggara,0,0,3,3,0
11091,AndyWibowo_,new ftp first training with new training zone it fel like im going die,bali dan nusa tenggara,0,1,1,1,1
11092,AndyWibowo_,days no training gain kg lose fitnes,bali dan nusa tenggara,0,0,3,3,0
11093,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11094,AndyWibowo_,tipe suka posting hasil latih sosmed honest tipu honest fake,bali dan nusa tenggara,0,8,1,8,2
11095,AndyWibowo_,yuk ngebahas putar olahraga stay tuned,bali dan nusa tenggara,0,1,3,1,1
11096,AndyWibowo_,hapines comes within yourself through way you deal with life hapines hapylife positivenergy positiveatitude positivevibes positive kepongoing keponmoving,bali dan nusa tenggara,0,0,2,2,0
11097,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11098,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11099,AndyWibowo_,conflict makes our friendship stronger friendship suporteachother positivevibes positivenergy laugh fun bestfriends triathlonlife bestbudy,bali dan nusa tenggara,0,0,3,4,0
11100,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11101,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11102,AndyWibowo_,alone doesnt mean you have no friends when you are alone you can reflect who you are alone solo beach mountain city cyclinglife cyclingword cerveloid,bali dan nusa tenggara,0,0,1,1,3
11103,AndyWibowo_,team work makes dream work everestingchalenge everestingatempt basecamp teamhopetri family teamwork suporteachother triathlonlife bal credit aguswliang,bali dan nusa tenggara,0,0,0,0,0
11104,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11105,AndyWibowo_,we never grow old never grow up crazy fast fun run bestfriends laugh fun bal jimbaran jimbaranbeach reunion crazy boyswilbeboys,bali dan nusa tenggara,0,0,0,0,0
11106,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11107,AndyWibowo_,when he fire on me i burn it down beast mode on zwiftrace zwift cyclingperformance alout live bringiton,bali dan nusa tenggara,0,0,1,2,0
11108,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11109,AndyWibowo_,outfit vs fashion cyclinglifestyle cyclinglife cyclingperformance cyclingaparel cyclingstyle cyclingphotography templeproject,bali dan nusa tenggara,0,2,2,2,0
11110,AndyWibowo_,easy day easy swim folow by easy bike consistency easysesion fitnes triathlontraining swim bike run teamhopetri cyclingoficial,bali dan nusa tenggara,0,0,1,1,0
11111,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11112,AndyWibowo_,outdor ride turned into indor ride sunday indor wahokickr zwift nodiscount motivated kepfast kepitreal kepitsimple teamhopetri cyclingoficial,bali dan nusa tenggara,0,0,3,0,0
11113,AndyWibowo_,kep my motivation high motivation high training hard sharp focus triathlontraining swim bike run fitnes goal weightraining load strength adaptation,bali dan nusa tenggara,0,0,1,1,0
11114,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11115,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11116,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11117,AndyWibowo_,solo ride or social ride which one are you coferide groupride kintamani idselap cycling cyclinglifestyle cyclingstyle cyclingcomunity cyclingperformance cyclingword cerveloid,bali dan nusa tenggara,0,0,3,3,3
11118,AndyWibowo_,life opens up oportunities either you take them or stay afraid of taking them sport met fashion athlete triathlete athletelife photoshot photography oportunity,bali dan nusa tenggara,0,0,0,0,0
11119,AndyWibowo_,fre it is moriz made from premium cacao cacao premium chocolate moriz chocolateveryday healthy antioxidants nutrition hapylife,bali dan nusa tenggara,0,0,1,1,0
11120,AndyWibowo_,excited take on new chalenges ahead neverlokback new year chalenge goal excites focus beter me triathlete athlete,bali dan nusa tenggara,0,0,1,1,0
11121,AndyWibowo_,new chapter cyclinglifestyle cyclingperformance cyclinglife cyclingword cyclingmotivation cyclingcomunity cyclingphotography bal,bali dan nusa tenggara,0,0,0,0,0
11122,AndyWibowo_,dream hilrep catu runworkout runworld strength vomax teamhopetri bal,bali dan nusa tenggara,0,0,0,0,0
11123,AndyWibowo_,fun ride with idselap kintamani kintamani groupride cyclinglifestyle cyclinglife cyclingcomunity cyclingworld hilyroute roadbike cerveloid,bali dan nusa tenggara,0,0,0,0,0
11124,AndyWibowo_,fire up engine run runworld runerlife runing runworkout runperformance runingtechnique runer triathlon swimbikerun teamhopetri cyclingoficial bal,bali dan nusa tenggara,0,0,0,0,0
11125,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11126,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11127,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11128,AndyWibowo_,beach or mountain athletes triathlete fit fitnes hardwork motivation positiveatitude uluwatu beach bal,bali dan nusa tenggara,0,0,0,0,0
11129,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11130,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11131,AndyWibowo_,train consistent dont fit fast motivation fitisexy triathlete life teamhopetri teamwork consistency jimbaranbeach bal,bali dan nusa tenggara,0,0,0,0,0
11132,AndyWibowo_,dont think just swim swim activity triathlete nodaysof nodiscount swimer swimbikerun balilife,bali dan nusa tenggara,0,0,1,1,0
11133,AndyWibowo_,ulun danu visitbali domestic tourist bal bedugul familyday familytrip fun relax,bali dan nusa tenggara,0,0,0,0,0
11134,AndyWibowo_,like box of chocolate morizchocolate moriz healthy antioxidants chocolate darkchocolate almond,bali dan nusa tenggara,0,0,1,8,0
11135,AndyWibowo_,its not over yet motivation upforchalenge newchalenge comingson awracing workhard nevergiveup triathlete swimbikerun,bali dan nusa tenggara,0,0,3,3,0
11136,AndyWibowo_,prove it words are not enough motivation workhard proveit keptrying proveit pasion strenghtraining f,bali dan nusa tenggara,0,0,3,1,1
11137,AndyWibowo_,where is your fav cycling route cyclinglifestyle cyclingworld cyclinglife cyclingcomunity favourite thebest route share cervelo cerveloid bal ride,bali dan nusa tenggara,0,0,0,0,0
11138,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11139,AndyWibowo_,im raising money for cause close my heart would love your suport,bali dan nusa tenggara,0,0,1,1,7
11140,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11141,AndyWibowo_,i cant expres how i fel everesting everestingchalenge everestingatempt kintamani bal teamhopetri cyclingoficial h,bali dan nusa tenggara,0,0,0,0,0
11142,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11143,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11144,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11145,AndyWibowo_,giving up is not an option motivation chalenge beat nevergiveup everesting fearnot cycling climb m teamhopetri cyclingoficial,bali dan nusa tenggara,0,0,1,1,0
11146,AndyWibowo_,route checked confirmed km route with grade awracing kintamani everesting chalenge cycling cyclingmotivation weks teamhopetri cyclingoficial fearnot,bali dan nusa tenggara,0,0,1,8,0
11147,AndyWibowo_,time is lot of work ned be done kepushing kepmotivated weks everestingchalenge bal teamhope cyclingoficial,bali dan nusa tenggara,0,0,0,0,0
11148,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11149,AndyWibowo_,head up work hard weks everesting everesting everestingchalenge m cycling hil hilyroute fearnot hardwork motivation nevergiveup bal teamhopetri cyclingoficial,bali dan nusa tenggara,0,0,0,0,0
11150,AndyWibowo_,men on mision fearnot climb climbing sweat tears son kintamani bedugul bal weks,bali dan nusa tenggara,0,0,0,0,0
11151,AndyWibowo_,you went on wrong way brother how often you break rules obeyrules cyclinglife cyclingworld obeyrules cyclinglifestyle lifeintwowhels roadbike fun,bali dan nusa tenggara,0,0,1,1,0
11152,AndyWibowo_,just posted a video,bali dan nusa tenggara,0,2,2,2,2
11153,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11154,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11155,AndyWibowo_,just posted a photo,bali dan nusa tenggara,0,2,2,2,2
11156,AndyWibowo_,this wekend wil be super busy time for while roadtoteamhoptribatleground teamhopetri triathlon swim bike run live racewek cervelo templeproject,bali dan nusa tenggara,0,0,0,0,0
11157,AndyWibowo_,had great wekend at ayodyabali preparing for my next chalenge ayodyaresortbali cerveloid wahofitnesid templeproject xentiswhels swimbikerun triathlon,bali dan nusa tenggara,0,0,0,0,0
11158,AndyWibowo_,i run with power i run with run runperformance strydruning runworld runworkout triathlon swim bike run teamhopetri performance,bali dan nusa tenggara,0,0,1,1,0
11159,AndyWibowo_,wait is over batle is on grab your slot now this is race link bio teamhopetri batleground swim bike run swimbikerun,bali dan nusa tenggara,0,0,1,1,0
11160,AndyWibowo_,at ayodya resort nusadua sunbath athlete athletelife sundaymod sunday sunyday nusadua bal,bali dan nusa tenggara,0,0,0,0,0
11161,AndyWibowo_,perfect day in perfect place staycation wekendgateaway wekendtraining funday polparty sunbath relaxingafternon ayodyaresortbali familyday bal nusadua,bali dan nusa tenggara,0,0,0,0,0
11162,AndyWibowo_,ready hit my wekend training in this beatiful resort ayodyabali wekendtraining staycation excites kepfit staysafe ayodyaresortbali swim bike run fun bal,bali dan nusa tenggara,0,0,0,0,0
11163,AndyWibowo_,eyes on next chalenge i wil complete chalenge on road bike throwing aw for someone can give corect answer giveaway chalenge awchalenge roadbike endofoctober,bali dan nusa tenggara,0,0,1,1,0
11164,AndyWibowo_,teamhope aquathlon race is back it was fun familiar faces on teamhope aquathlon race last sunday teamhopetri aquathlon,bali dan nusa tenggara,0,0,1,1,0
11165,AndyWibowo_,having break from virtual ride its time take bike out for some easy spin lifeintwowhels cyclinglife cyclingworld outdor hily uluwatu triathlon swim bike run teamhopetri,bali dan nusa tenggara,0,0,0,0,0
11166,AndyWibowo_,post training recovery think of icebein check link on my bio recoverysystem cryotheraphy postraining icebein,bali dan nusa tenggara,0,1,1,1,0
11167,AndyWibowo_,cant go wrong with bont cycling shoes cycling cyclingworld cyclinglifestyle cyclingstyle cyclingperformance globalcycling triathlon swim bike run,bali dan nusa tenggara,0,0,1,8,0
11168,AndyWibowo_,every day is new new bles new hope sundayfunday bles hope newbeginings cyclinglifestyle cyclinglife cyclingworld templeproject cerveloid,bali dan nusa tenggara,0,0,0,7,0
11169,AndyWibowo_,this is recovery fruit bowl icebein after race mt on zwift cryotheraphy icebein recoverysystem zwiftrace awracing teamhope triathlon swim bike run,bali dan nusa tenggara,0,0,0,0,0
11170,AndyWibowo_,spin day mean photo day rode with teamhopetri athletes pandawa beach melati beach rode for hr with hr photo teamhopetri triathlon swim bike run positivevibes teamhopeathletes,bali dan nusa tenggara,0,0,0,0,4
11171,AndyWibowo_,catch sun rise from mt batur hiking climbing kintamani bal credit,bali dan nusa tenggara,0,0,0,0,0
11172,AndyWibowo_,cycling is becoming very popular nowadays trend or lifestyle cyclinglifestyle cyclingworld globalcycling cyclingaparel athletes cyclingcomunity stayfitdontquit,bali dan nusa tenggara,0,0,1,1,0
11173,AndyWibowo_,no more monday blues if you have chocolate on your hand chocolate chocolateveryday moriz morizchocolate hapylife hapytime antioxidants darkchocolate,bali dan nusa tenggara,0,0,0,0,0
11174,AndyWibowo_,fun level boyswilbeboys havefun timezone familyday bal game sunday funday kepitreal,bali dan nusa tenggara,0,0,0,0,0
11175,AndyWibowo_,this is my years old bont helix cycling shoesben used for training racing shoes in god working condition great quality cycling shoes worth value of money roadbikeshoes,bali dan nusa tenggara,0,0,0,0,0
11176,AndyWibowo_,if you had one shot or one oportunity seize everything you ever wanted in one moment would you capture it eminem mondaymotivation oportunity moment capture standup fight strong photoshot,bali dan nusa tenggara,0,0,1,1,0
11177,AndyWibowo_,stage teamhopetri vs rcoachingoficial drama sudenly electricity went of turned on at last minutes at my house race was so intense rode in big group at fast pace smoth,bali dan nusa tenggara,0,0,1,1,0
11178,AndyWibowo_,exploring new run route there is nothing but hil moderat hilyroute triathlontraining strength teamhopetri cyclingoficial,bali dan nusa tenggara,0,0,4,4,0
11179,AndyWibowo_,my magic spel it wil get easier once i started it always work afternonsesion indortraining smartrainer wahofitnes wahokickr wahokickrcore strongmindset,bali dan nusa tenggara,0,0,1,1,0
11180,AndyWibowo_,so honored be one of baipopulo muse love colection so much reposted from baipopulo let us introduce you one of our muse andy wibowo andywibowo he was an indonesian former swimer who specialized,bali dan nusa tenggara,0,0,0,0,4
11181,UdayanaUniv,pelaksanan skb cpns kemendikbudristek universitas udayana,bali dan nusa tenggara,0,8,8,8,2
11182,UdayanaUniv,universitas udayana tandatangani nota paham pt indofarma tbk,bali dan nusa tenggara,0,8,4,4,2
11183,UdayanaUniv,dharma wanita unud gelar turnamen bowling rangkai hut,bali dan nusa tenggara,0,3,0,7,0
11184,UdayanaUniv,tes wawancara microteaching skb cpns kemdikbudristek lingkung universitas udayana,bali dan nusa tenggara,0,8,8,8,2
11185,UdayanaUniv,nilai tes skb cbt cpns tilok universitas udayana desember,bali dan nusa tenggara,0,8,8,8,2
11186,UdayanaUniv,nilai tes skb cbt cpns tilok universitas udayana desember,bali dan nusa tenggara,0,8,8,8,2
11187,UdayanaUniv,unud terima kunjung tim organisasi riset kaji teknologi badan riset inovasi nasional,bali dan nusa tenggara,0,3,1,1,8
11188,UdayanaUniv,universitas udayana terima kunjung ojk regional bal,bali dan nusa tenggara,0,1,0,0,0
11189,UdayanaUniv,biro kemahasiswan unud selengarakan lkmtd,bali dan nusa tenggara,0,8,3,0,8
11190,UdayanaUniv,lpm universitas udayana gelar fgd final draft renstra abdi,bali dan nusa tenggara,0,8,4,4,2
11191,UdayanaUniv,universitas udayana orientasi kampus sehat daring,bali dan nusa tenggara,0,4,3,4,2
11192,UdayanaUniv,universitas udayana terima kunjung duta delegasi uni eropa brunei darusalam,bali dan nusa tenggara,0,8,8,3,8
11193,UdayanaUniv,universitas udayana tanda tangan mou agrofod university japan,bali dan nusa tenggara,0,4,4,2,2
11194,UdayanaUniv,kali universitas udayana selengarakan internasional education festival,bali dan nusa tenggara,0,8,4,4,0
11195,UdayanaUniv,langsung senastek tutup ketua lpm unud,bali dan nusa tenggara,0,3,1,1,0
11196,UdayanaUniv,songsong hut dwp unud gelar pura tamba waras,bali dan nusa tenggara,0,0,0,0,0
11197,UdayanaUniv,inisiasi kerja abdi mahasiswa dosen lpm universitas udayana terima lpm ipb university,bali dan nusa tenggara,0,8,1,1,2
11198,UdayanaUniv,jalin kerja universitas udayana bps provinsi bal laksana penandatangan nota paham,bali dan nusa tenggara,0,8,0,0,0
11199,UdayanaUniv,informasi wisuda ke,bali dan nusa tenggara,0,3,3,3,1
11200,UdayanaUniv,upt pusta unud gelar workshop using science direct for your research learning,bali dan nusa tenggara,0,1,1,1,8
11201,UdayanaUniv,universitas udayana terima kunjung universitas islam negeri uin walisongo semarang,bali dan nusa tenggara,0,3,3,3,3
11202,UdayanaUniv,unud terima kunjung universitas hasanudin makasar rangka benchmarking pengelolan kemahasiswan,bali dan nusa tenggara,0,7,7,7,7
11203,UdayanaUniv,biro kemahasiswan unud gelar sosialisasi target giat nalar kreativitas ormawa prestasi lingkup tridharma guru tingi,bali dan nusa tenggara,0,8,3,4,8
11204,UdayanaUniv,senastek lpm unud riset inovatif kreatif kolaboratif bangun ungul,bali dan nusa tenggara,0,3,1,1,8
11205,UdayanaUniv,lsp universitas udayana gelar latih calon asesor kompetensi,bali dan nusa tenggara,0,8,8,8,2
11206,UdayanaUniv,asesor lamptkes laku asesmen lapang program studi spesialis pulmonologi ilmu dokter respirasi fk unud,bali dan nusa tenggara,0,8,8,4,8
11207,UdayanaUniv,lpm unud terima kunjung universitas bangun nasional veteran yogyakarta,bali dan nusa tenggara,0,3,3,3,3
11208,UdayanaUniv,ukm universitas udayana lolos final kmhe,bali dan nusa tenggara,0,3,3,3,2
11209,UdayanaUniv,musyawarah provinsi bapomi bal wakil rektor i universitas udayana pilih ketua bapomi bal,bali dan nusa tenggara,0,3,0,0,0
11210,UdayanaUniv,prodi doktor kaji budaya fib unud kelar webinar nasional kaji budaya,bali dan nusa tenggara,0,3,3,3,8
11211,UdayanaUniv,prodi sastra fib unud laksana abdi masyarakat upa ajar bahasa sman mataram,bali dan nusa tenggara,0,8,8,0,0
11212,UdayanaUniv,lpm unud final buku pandu mbkm bangun desaknt,bali dan nusa tenggara,0,8,3,3,8
11213,UdayanaUniv,th bal international tourism conference pupar lpm unud hadir prof richard butler,bali dan nusa tenggara,0,0,0,0,0
11214,UdayanaUniv,uji layak calon dekan fakultas dokter hewan universitas udayana,bali dan nusa tenggara,0,8,4,4,2
11215,UdayanaUniv,kui unud gelar webinar konsultasi sekolah negeri program s s s,bali dan nusa tenggara,0,3,4,0,4
11216,UdayanaUniv,universitas udayana gelar seminar kewirausahan mahasiswa wirausaha tuju era industri,bali dan nusa tenggara,0,8,8,8,2
11217,UdayanaUniv,bem fisip unud selengarakan latih manajemen mahasiswa tingkat dasar lkmtd,bali dan nusa tenggara,0,8,8,8,8
11218,UdayanaUniv,ri universitas udayana selengarakan webinar ngobrol digital ranah diplomasi,bali dan nusa tenggara,0,8,8,8,2
11219,UdayanaUniv,universitas udayana terima kunjung pascasarjana uin,bali dan nusa tenggara,0,8,3,3,2
11220,UdayanaUniv,universitas udayana selengarakan apel pahlawan november,bali dan nusa tenggara,0,8,3,8,2
11221,UdayanaUniv,teknis penandatanganan kontrak program talenta inovasi,bali dan nusa tenggara,0,8,4,4,1
11222,UdayanaUniv,rangka kuat sdm lokal pariwisata unud gelar latih bahasa mandarin dtw tanah lot,bali dan nusa tenggara,0,8,8,8,0
11223,UdayanaUniv,banpt laku asesmen lapang daring program studi s biologi fmipa unud,bali dan nusa tenggara,0,8,4,4,8
11224,UdayanaUniv,hasil seleksi mahasiswa program profesi pds pascasarjana semester genap ta,bali dan nusa tenggara,0,8,4,4,4
11225,UdayanaUniv,universitas udayana terima kunjung benchmarking sekolah tingi ilmu polisi,bali dan nusa tenggara,0,3,1,7,2
11226,UdayanaUniv,lpm unud gelar lokakarya penyempurnan pengelolan merdeka ajar kampus merdeka mbkm universitas udayana,bali dan nusa tenggara,0,8,8,8,0
11227,UdayanaUniv,universitas udayana bekerjasama international water centre grifith university itb mitra pemkab lombok gelar latih gedsiwash,bali dan nusa tenggara,0,2,2,2,0
11228,UdayanaUniv,sidang paripurna perdana senat universitas udayana periode,bali dan nusa tenggara,0,8,8,8,2
11229,UdayanaUniv,inkubator bisnis lpm unud selengarakan pamer bazar galungan kuningan,bali dan nusa tenggara,0,0,0,0,0
11230,UdayanaUniv,biro kemahasiswan unud gelar workshop susun atur rektor rundung keras seksual gren campus bijak sosial media,bali dan nusa tenggara,0,8,4,4,8
11231,UdayanaUniv,unud selengarakan kenal sistem ajar didik karakter mahasiswa,bali dan nusa tenggara,0,8,2,2,8
11232,UdayanaUniv,pusat ungulan pariwisata lpm unud laku temu wakil wali kota wawali samarinda,bali dan nusa tenggara,0,5,0,5,5
11233,UdayanaUniv,lpm unud selengarakan sosialisasi rencana induk teliti rip unud daring,bali dan nusa tenggara,0,8,1,0,8
11234,UdayanaUniv,unud terima kunjung benchmarking universitas tanjungpura pontianak kalimantan barat,bali dan nusa tenggara,0,5,5,5,5
11235,UdayanaUniv,universitas udayana selengarakan pilih mitra bangun serah bgs barang milik negara,bali dan nusa tenggara,0,8,4,4,2
11236,UdayanaUniv,informasi wisuda ke,bali dan nusa tenggara,0,3,3,3,1
11237,UdayanaUniv,informasi ambil ijazah wisuda,bali dan nusa tenggara,0,3,3,6,2
11238,UdayanaUniv,universitas udayana gelar international partnership konjen consul bal,bali dan nusa tenggara,0,4,0,0,0
11239,UdayanaUniv,universitas udayana selengarakan bimtek susun skp sesuai p,bali dan nusa tenggara,0,8,4,8,2
11240,UdayanaUniv,wisuda unud lepas wisudawan rektor harap wisudawan sukses berkarir,bali dan nusa tenggara,0,8,4,8,8
11241,UdayanaUniv,buku sastra bal karya dosen prodi sastra fib unud raih penghargan sastra kemendikbud ristek,bali dan nusa tenggara,0,8,0,0,0
11242,UdayanaUniv,sumpah pemuda pupar lpm unud gelar webinar pariwisata kaum milenial,bali dan nusa tenggara,0,3,2,2,8
11243,UdayanaUniv,upt bahasa unud selengarakan webinar prancis daring,bali dan nusa tenggara,0,8,4,4,8
11244,UdayanaUniv,fakultas teknologi tani unud cabang bal selengarakan international joint conference smart agricultural technologies fod security in st century,bali dan nusa tenggara,0,1,0,0,0
11245,UdayanaUniv,goes university teknik sop amp ik pad laboratorium institusi didik sesuai standar internasional,bali dan nusa tenggara,0,2,2,2,2
11246,UdayanaUniv,kontingen universitas udayana juang giat pimnas,bali dan nusa tenggara,0,8,3,8,2
11247,UdayanaUniv,hasil tes sehat mahasiswa pds semester genap akademik,bali dan nusa tenggara,0,8,4,4,8
11248,UdayanaUniv,udayana university pres selengarakan latih tulis buku ajar,bali dan nusa tenggara,0,3,2,2,2
11249,UdayanaUniv,unud raih predikat badan publik informatif komisi informasi pusat republik,bali dan nusa tenggara,0,3,3,3,8
11250,UdayanaUniv,universitas udayana terima unit kendaran dinas bank bpd bal,bali dan nusa tenggara,0,4,0,0,0
11251,UdayanaUniv,fakultas teknik unud laksana phpd desa tiyingading,bali dan nusa tenggara,0,8,3,3,8
11252,UdayanaUniv,universitas udayana reviu apip kait alokasi insentif capai iku angaran kerja lingkung ditjen diktiristek ta,bali dan nusa tenggara,0,4,4,4,4
11253,UdayanaUniv,unud laksana utbk program pascasarjana profesi pds semester genap ta,bali dan nusa tenggara,0,8,4,4,8
11254,UdayanaUniv,udayana university pres luncur buku,bali dan nusa tenggara,0,3,3,2,0
11255,UdayanaUniv,biro kemahasiswan universitas udayana hilir program kreativitas mahasiswa,bali dan nusa tenggara,0,8,8,4,2
11256,UdayanaUniv,rapat forum pimpin guru tingi bal bahas,bali dan nusa tenggara,0,3,0,0,0
11257,UdayanaUniv,lpm unud salur bantu paket sembako warga dampak gempa desa desa,bali dan nusa tenggara,0,3,3,8,8
11258,UdayanaUniv,unud terima kunjung universitas nusa cendana,bali dan nusa tenggara,0,3,0,0,0
11259,UdayanaUniv,rektor unud hadir luncur buku sastra saraswati wana,bali dan nusa tenggara,0,8,3,8,4
11260,UdayanaUniv,rektor unud hadir luncur buku ekonomi kerthi bal bangun bal era,bali dan nusa tenggara,0,0,0,0,0
11261,UdayanaUniv,bkbn gandeng universitas udayana tangan stunting,bali dan nusa tenggara,0,4,4,4,2
11262,UdayanaUniv,biro kemahasiswan unud selengarakan workshop susun buku pedoman skp pedoman penghargan hadap prestasi mahasiswa,bali dan nusa tenggara,0,8,3,3,8
11263,UdayanaUniv,unud pt bank tabung negara persero tbk laku penandatanganan nota paham,bali dan nusa tenggara,0,3,1,1,8
11264,UdayanaUniv,upt pusta unud terima kunjung badan kembang bin bahasa jakarta,bali dan nusa tenggara,0,8,1,1,1
11265,UdayanaUniv,pupar lpm unud laku damping pemkab kuta barat kalimantan timur,bali dan nusa tenggara,0,0,5,5,5
